id,name,glottocode,year,map_name_full
L037_andamans_642,AKA-KEDE,akak1252,traditional,L037_andamans
L037_andamans_643,AKA-KOL,akak1253,traditional,L037_andamans
L037_andamans_644,AKA-KORA,akak1251,traditional,L037_andamans
L037_andamans_645,AKAR-BALE,akar1243,traditional,L037_andamans
L037_andamans_646,JARAWA,jara1245,traditional,L037_andamans
L037_andamans_647,OKO-JUWOI,okoj1239,traditional,L037_andamans
L037_andamans_648,SENTINEL,sent1241,traditional,L037_andamans
L037_nicobars_649,NICOBARESE,nico1262,traditional,L037_nicobars
L037_nicobars_650,NICOBARESE Bompoka,bomp1241,traditional,L037_nicobars
L037_nicobars_651,NICOBARESE Car,carn1240,traditional,L037_nicobars
L037_nicobars_652,NICOBARESE Central,cent1990,traditional,L037_nicobars
L037_nicobars_653,NICOBARESE Chaura,chau1258,traditional,L037_nicobars
L037_nicobars_654,NICOBARESE Southern,sout2689,traditional,L037_nicobars
L037_nicobars_655,ONGE,onge1236,traditional,L037_nicobars
L037_nicobars_656,SHOM PENG,shom1245,traditional,L037_nicobars
L038_fix_657,KARO Karo,bata1293,traditional,L038_fix
L038_fix_658,KARO Singkil,sing1240,traditional,L038_fix
L038_fix_659,TOBA,bata1289,traditional,L038_fix
L038_madagascar_660,MALAGASY Antaimoro,anta1259,traditional,L038_madagascar
L038_madagascar_661,MALAGASY Antaisaka,anta1261,traditional,L038_madagascar
L038_madagascar_662,MALAGASY Antambahoaka,anta1260,traditional,L038_madagascar
L038_madagascar_663,MALAGASY Antardroy 1,tand1256,traditional,L038_madagascar
L038_madagascar_664,MALAGASY Antardroy 2,tand1256,traditional,L038_madagascar
L038_madagascar_665,MALAGASY Bara,bara1369,traditional,L038_madagascar
L038_madagascar_666,MALAGASY Betsileo 1,bets1235,traditional,L038_madagascar
L038_madagascar_667,MALAGASY Betsileo 2,bets1235,traditional,L038_madagascar
L038_madagascar_668,MALAGASY Betsimaraka,sout2920,traditional,L038_madagascar
L038_madagascar_669,MALAGASY Maharaly,maha1309,traditional,L038_madagascar
L038_madagascar_670,MALAGASY Merina,meri1243,traditional,L038_madagascar
L038_madagascar_671,MALAGASY Sakalava,saka1291,traditional,L038_madagascar
L038_madagascar_672,MALAGASY Sihanaka,siha1244,traditional,L038_madagascar
L038_madagascar_673,MALAGASY Tankarana,anta1255,traditional,L038_madagascar
L038_madagascar_674,MALAGASY Tsimihetry,tsim1257,traditional,L038_madagascar
L038_madagascar_675,MALAGASY Vezo,vezo1235,traditional,L038_madagascar
L038_madagascar_676,MALAGASY Zalisere,tesa1236,traditional,L038_madagascar
L040b_roti_677,ROTI Baä-Loleh Baä,baaa1237,traditional,L040b_roti
L040b_roti_678,ROTI Baä-Loleh Loleh,lole1239,traditional,L040b_roti
L040b_roti_679,ROTI Bilba-Diu-Lelenuk Bilba,nucl1537,traditional,L040b_roti
L040b_roti_680,ROTI Bilba-Diu-Lelenuk Diu,diuu1237,traditional,L040b_roti
L040b_roti_681,ROTI Bilba-Diu-Lelenuk Lelenuk,lele1271,traditional,L040b_roti
L040b_roti_682,ROTI Bokai,boka1251,traditional,L040b_roti
L040b_roti_683,ROTI Dengka-Lelain Dengka,deng1253,traditional,L040b_roti
L040b_roti_684,ROTI Dengka-Lelain Lelain,lela1245,traditional,L040b_roti
L040b_roti_685,ROTI Korbaffo,korb1237,traditional,L040b_roti
L040b_roti_686,ROTI Landu-Ringgou-Oepao Landu,land1257,traditional,L040b_roti
L040b_roti_687,ROTI Landu-Ringgou-Oepao Oepao,oepa1237,traditional,L040b_roti
L040b_roti_688,ROTI Landu-Ringgou-Oepao Ringgou,nucl1538,traditional,L040b_roti
L040b_roti_689,ROTI Oenale-Delha Delha,dela1252,traditional,L040b_roti
L040b_roti_690,ROTI Oenale-Delha Oenale,oena1237,traditional,L040b_roti
L040b_roti_691,ROTI Termanu-Talae-Keka Keka,keka1234,traditional,L040b_roti
L040b_roti_692,ROTI Termanu-Talae-Keka Talae,tala1297,traditional,L040b_roti
L040b_roti_693,ROTI Termanu-Talae-Keka Termanu,term1237,traditional,L040b_roti
L040b_roti_694,ROTI Thie,tiii1241,traditional,L040b_roti
L043_fix_695,ANDIO,andi1257,traditional,L043_fix
L043_fix_696,ATINGGOLA,atin1241,traditional,L043_fix
L043_fix_697,BADA Bada,bada1261,traditional,L043_fix
L043_fix_698,BADA Besoa,beso1237,traditional,L043_fix
L043_fix_699,BAJO,,traditional,L043_fix
L043_fix_700,BALAESAN,bala1314,traditional,L043_fix
L043_fix_701,BALANTAK,bala1315,traditional,L043_fix
L043_fix_702,BANGGAI,bang1368,traditional,L043_fix
L043_fix_703,BANGGAI East Banggai,east2492,traditional,L043_fix
L043_fix_704,BANGGAI West Banggai,west2570,traditional,L043_fix
L043_fix_705,BANTIK,bant1286,traditional,L043_fix
L043_fix_706,BINTAUNA,bint1245,traditional,L043_fix
L043_fix_707,BOLA'ANG-MONGONDOW,mong1342,traditional,L043_fix
L043_fix_708,BOLA'ANG-MONGONDOW Lolak,lola1250,traditional,L043_fix
L043_fix_709,BOLANGO,bola1252,traditional,L043_fix
L043_fix_710,BOLANO,boan1243,traditional,L043_fix
L043_fix_711,BUGIS,bugi1245,traditional,L043_fix
L043_fix_712,BUGIS Campalagian,camp1262,traditional,L043_fix
L043_fix_713,BUGIS Enna,bugi1244,traditional,L043_fix
L043_fix_714,BUGIS Lakiung,bugi1244,traditional,L043_fix
L043_fix_715,BUGIS Luwu,luwu1237,traditional,L043_fix
L043_fix_716,BUGIS Luwu Wajo Palakka,luwu1237,traditional,L043_fix
L043_fix_717,BUGIS Palakka,bugi1244,traditional,L043_fix
L043_fix_718,BUGIS Parepare,bugi1244,traditional,L043_fix
L043_fix_719,BUGIS Sawitto,sawi1255,traditional,L043_fix
L043_fix_720,BUGIS Sidenreng,bugi1244,traditional,L043_fix
L043_fix_721,BUGIS Soppeng,sopp1246,traditional,L043_fix
L043_fix_722,BUGIS Wajo,wajo1237,traditional,L043_fix
L043_fix_723,"BUGIS, KAILI Palu, MANDAR",,traditional,L043_fix
L043_fix_724,BUNGKU,bung1269,traditional,L043_fix
L043_fix_725,BUNGKU (Wowoni),wawo1239,traditional,L043_fix
L043_fix_726,BUNGKU Epe-Routa,rout1237,traditional,L043_fix
L043_fix_727,BUNGKU Kalisusu,bung1269,traditional,L043_fix
L043_fix_728,BUNGKU Maronene Kabaena,kaba1285,traditional,L043_fix
L043_fix_729,BUNGKU Maronene Rumbia,rumb1240,traditional,L043_fix
L043_fix_730,BUNGKU To Rete,tore1237,traditional,L043_fix
L043_fix_731,BUNGKU Tulambatu,tula1253,traditional,L043_fix
L043_fix_732,BUNGKU Watu,bung1269,traditional,L043_fix
L043_fix_733,BUOL,buol1237,traditional,L043_fix
L043_fix_734,BUTON,buto1237,traditional,L043_fix
L043_fix_735,DAMPELASA,damp1237,traditional,L043_fix
L043_fix_736,DONDO,dond1249,traditional,L043_fix
L043_fix_737,GORONTALO,goro1259,traditional,L043_fix
L043_fix_738,GORONTALO (East),east2479,traditional,L043_fix
L043_fix_739,GORONTALO Kwandang,goro1259,traditional,L043_fix
L043_fix_740,GORONTALO Limboto,limb1269,traditional,L043_fix
L043_fix_741,KAIDIPANG Bolang Itang,bola1251,traditional,L043_fix
L043_fix_742,KAIDIPANG Kaidipan,kaid1240,traditional,L043_fix
L043_fix_743,KAILI Banawa,unde1235,traditional,L043_fix
L043_fix_744,KAILI Banawa Ganti,unde1235,traditional,L043_fix
L043_fix_745,KAILI Banawa Lole,unde1235,traditional,L043_fix
L043_fix_746,KAILI Dolago,daaa1238,traditional,L043_fix
L043_fix_747,KAILI Kulawi,moma1242,traditional,L043_fix
L043_fix_748,KAILI Palu,ledo1237,traditional,L043_fix
L043_fix_749,"KAILI Palu, MANDAR",,traditional,L043_fix
L043_fix_750,KAILI Parigi,tara1318,traditional,L043_fix
L043_fix_751,KAILI Parigi Sausu,tara1318,traditional,L043_fix
L043_fix_752,KAILI Pekawa,daak1235,traditional,L043_fix
L043_fix_753,KAILI Sigi,ijaa1237,traditional,L043_fix
L043_fix_754,KAILI Sigi Pakuli,ijaa1237,traditional,L043_fix
L043_fix_755,KAILI Tawaili-Sindue,raii1238,traditional,L043_fix
L043_fix_756,KASIMBAR,taji1246,traditional,L043_fix
L043_fix_757,LALAKI,tola1247,traditional,L043_fix
L043_fix_758,LALAKI Asera Wanua,aser1237,traditional,L043_fix
L043_fix_759,LALAKI Labeau,tola1247,traditional,L043_fix
L043_fix_760,LALAKI Waru,waru1266,traditional,L043_fix
L043_fix_761,LALAKI Wiwi Rano,wiwi1237,traditional,L043_fix
L043_fix_762,LINDU,lind1248,traditional,L043_fix
L043_fix_763,MAKASSARESE,maka1310,traditional,L043_fix
L043_fix_764,MAKASSARESE Bantaeng,bant1292,traditional,L043_fix
L043_fix_765,MAKASSARESE Konjo,konj1250,traditional,L043_fix
L043_fix_766,MAKASSARESE Lakiung,gowa1239,traditional,L043_fix
L043_fix_767,MAKASSARESE Salayar,sela1260,traditional,L043_fix
L043_fix_768,MAKASSARESE Turatea,tura1262,traditional,L043_fix
L043_fix_769,MAMUJU,mamu1255,traditional,L043_fix
L043_fix_770,MANADO MALAY,mala1481,traditional,L043_fix
L043_fix_771,MANDAR,mand1442,traditional,L043_fix
L043_fix_772,MANDAR Balanipa,bala1313,traditional,L043_fix
L043_fix_773,MANDAR Botteng-Tappalang,ulum1237,traditional,L043_fix
L043_fix_774,MANDAR Majene,maje1237,traditional,L043_fix
L043_fix_775,MASSENREMPULU Duri,duri1242,traditional,L043_fix
L043_fix_776,MASSENREMPULU Enrekang,enre1239,traditional,L043_fix
L043_fix_777,MASSENREMPULU Maiwa,maiw1250,traditional,L043_fix
L043_fix_778,MEKONGKA Konio,koni1261,traditional,L043_fix
L043_fix_779,MEKONGKA Norio,nori1241,traditional,L043_fix
L043_fix_780,MEKONGKA Tamboki,tamb1256,traditional,L043_fix
L043_fix_781,MORI,mori1269,traditional,L043_fix
L043_fix_782,MORI Padoe,pado1242,traditional,L043_fix
L043_fix_783,MORI Saroako,soro1239,traditional,L043_fix
L043_fix_784,MORI Upper Mori,mori1269,traditional,L043_fix
L043_fix_785,MORI Watu-Karunsi,karo1300,traditional,L043_fix
L043_fix_786,MUNA,muna1247,traditional,L043_fix
L043_fix_787,Minahasan Group,mina1272,traditional,L043_fix
L043_fix_788,NAPU,napu1241,traditional,L043_fix
L043_fix_789,NDAU,pend1242,traditional,L043_fix
L043_fix_790,PAMONA,pamo1252,traditional,L043_fix
L043_fix_791,PAMONA Ampana,ampa1240,traditional,L043_fix
L043_fix_792,PAMONA Ampana Togian,ampa1240,traditional,L043_fix
L043_fix_793,PAMONA Batui,batu1260,traditional,L043_fix
L043_fix_794,PAMONA Beach Pamona,poso1239,traditional,L043_fix
L043_fix_795,PAMONA Belala,tomb1245,traditional,L043_fix
L043_fix_796,PAMONA Laiwonu,laiw1240,traditional,L043_fix
L043_fix_797,PAMONA Lalaeo,lala1271,traditional,L043_fix
L043_fix_798,PAMONA Pu'u Mboto,puum1234,traditional,L043_fix
L043_fix_799,PAMONA Sinohoan,sino1247,traditional,L043_fix
L043_fix_800,PETAPA,taje1237,traditional,L043_fix
L043_fix_801,PIPIKORO,umaa1242,traditional,L043_fix
L043_fix_802,PITU ULUNNA SALO,pitu1237,traditional,L043_fix
L043_fix_803,PONOSAKAN,pono1240,traditional,L043_fix
L043_fix_804,RAMPI,ramp1243,traditional,L043_fix
L043_fix_805,RATAHAN,rata1244,traditional,L043_fix
L043_fix_806,SA'DAN Kesu',rant1238,traditional,L043_fix
L043_fix_807,SA'DAN Makale,maka1312,traditional,L043_fix
L043_fix_808,SA'DAN Mamasa,mama1276,traditional,L043_fix
L043_fix_809,SA'DAN Mangki,mang1411,traditional,L043_fix
L043_fix_810,SA'DAN Mappa-Pana,tora1262,traditional,L043_fix
L043_fix_811,SA'DAN Rantepao,rant1238,traditional,L043_fix
L043_fix_812,SA'DAN Rongkong,rong1270,traditional,L043_fix
L043_fix_813,SA'DAN Sangangalla,tora1261,traditional,L043_fix
L043_fix_814,SA'DAN Sillanan Gandangbatu,tora1261,traditional,L043_fix
L043_fix_815,SALUAN,salu1253,traditional,L043_fix
L043_fix_816,SANGIR Tagulandang,sang1336,traditional,L043_fix
L043_fix_817,SEDOA,sedo1237,traditional,L043_fix
L043_fix_818,SEKO,seko1242,traditional,L043_fix
L043_fix_819,SOUTH BUTON,ciac1237,traditional,L043_fix
L043_fix_820,SUWAWA,suwa1241,traditional,L043_fix
L043_fix_821,TOLITOLI,toto1304,traditional,L043_fix
L043_fix_822,TOMBULU,tomb1243,traditional,L043_fix
L043_fix_823,TOMBULU Tomohon,tomo1245,traditional,L043_fix
L043_fix_824,TOMINI Ampibabo,ampi1237,traditional,L043_fix
L043_fix_825,TOMINI Tialo,tomi1243,traditional,L043_fix
L043_fix_826,TOMINI Tinombo,lauj1238,traditional,L043_fix
L043_fix_827,TONDANO,tond1251,traditional,L043_fix
L043_fix_828,TONDANO Kakas,kaka1268,traditional,L043_fix
L043_fix_829,TONDANO Remboken,remb1251,traditional,L043_fix
L043_fix_830,TONDANO Tondano,nucl1550,traditional,L043_fix
L043_fix_831,TONSAWANG,tons1239,traditional,L043_fix
L043_fix_832,TONSEA,tons1240,traditional,L043_fix
L043_fix_833,TONSEA Kalabat Atas,kala1390,traditional,L043_fix
L043_fix_834,TONTEMBOAN,tont1239,traditional,L043_fix
L043_fix_835,TONTEMBOAN (Langoan),lang1325,traditional,L043_fix
L043_fix_836,TONTEMBOAN Makelai (Tompaso),tomp1242,traditional,L043_fix
L043_fix_837,TONTEMBOAN Matanai (Sonder),sond1251,traditional,L043_fix
L043_fix_838,TUKANG-BESI,tuka1247,traditional,L043_fix
L043_fix_839,TUKANG-BESI Binonko,bino1238,traditional,L043_fix
L043_fix_840,TUKANG-BESI Wanji,wanc1239,traditional,L043_fix
L043_fix_841,WOLIO,woli1241,traditional,L043_fix
L043_fix_842,WOTU,wotu1240,traditional,L043_fix
L043_talaud_843,SANGIR Central Tabukang,sang1336,traditional,L043_talaud
L043_talaud_844,SANGIR Kandar,sang1336,traditional,L043_talaud
L043_talaud_845,SANGIR Manganitu,mang1409,traditional,L043_talaud
L043_talaud_846,SANGIR North Tabukang,nort2872,traditional,L043_talaud
L043_talaud_847,SANGIR Siau,siau1244,traditional,L043_talaud
L043_talaud_848,SANGIR South Tabukang,sout2900,traditional,L043_talaud
L043_talaud_849,SANGIR Tagulandang,sang1336,traditional,L043_talaud
L043_talaud_850,SANGIR Tamako,tama1333,traditional,L043_talaud
L043_talaud_851,SANGIR Taruna,sang1336,traditional,L043_talaud
L043_talaud_852,TALAUD Arangka'a,aran1264,traditional,L043_talaud
L043_talaud_853,TALAUD Awit,awit1237,traditional,L043_talaud
L043_talaud_854,TALAUD Beo,beoo1241,traditional,L043_talaud
L043_talaud_855,TALAUD Dapalan,dapa1237,traditional,L043_talaud
L043_talaud_856,TALAUD Essang,essa1237,traditional,L043_talaud
L043_talaud_857,TALAUD Kaburuang,kabu1255,traditional,L043_talaud
L043_talaud_858,TALAUD Lirang,lira1237,traditional,L043_talaud
L043_talaud_859,TALAUD South Karakalang,sout2902,traditional,L043_talaud
L044_flores_sea_860,BAJO,,traditional,L044_flores_sea
L044_flores_sea_861,BONERATE,bone1254,traditional,L044_flores_sea
L044_flores_sea_862,KALAOTOA,kala1394,traditional,L044_flores_sea
L044_flores_sea_863,LAYOLO,laiy1246,traditional,L044_flores_sea
L044_flores_sea_864,MAKASSARESE Salayar,sela1260,traditional,L044_flores_sea
L045a_buru_865,AMBELAU,ambe1248,traditional,L045a_buru
L045a_buru_866,BURU,buru1303,traditional,L045a_buru
L045a_buru_867,BUTON,buto1237,traditional,L045a_buru
L045a_buru_868,KAYELI,kaye1241,traditional,L045a_buru
L045a_buru_869,KEI,keii1239,traditional,L045a_buru
L045a_buru_870,SULA,sula1248,traditional,L045a_buru
L045a_buru_871,SULA and BUTON,,traditional,L045a_buru
L045a_buru_872,SULA and BUTON and BUGIS,,traditional,L045a_buru
L045a_fix_873,GALELA,gale1259,traditional,L045a_fix
L045a_fix_874,MAYA (Batanta),bata1296,traditional,L045a_fix
L045a_fix_875,MAYA (Salawati),maya1282,traditional,L045a_fix
L045a_fix_876,MAYA (Wogeo),wauy1237,traditional,L045a_fix
L045a_fix_877,North LOLODA,lolo1264,traditional,L045a_fix
L045a_fix_878,PALAMUL,made1253,traditional,L045a_fix
L045a_fix_879,TERNATE,tern1247,traditional,L045a_fix
L045a_fix_880,TIDORE,tido1248,traditional,L045a_fix
L045a_fix_881,TOBELO Tugutil,tugu1246,traditional,L045a_fix
L045a_sula_882,SULA Face,face1237,traditional,L045a_sula
L045a_sula_883,SULA Fagudu,fagu1237,traditional,L045a_sula
L045a_sula_884,SULA Falahu,fala1244,traditional,L045a_sula
L045a_sula_885,SULA Mangoli,mang1408,traditional,L045a_sula
L045a_sula_886,SULA Mixed Sula,sula1248,traditional,L045a_sula
L045a_sula_887,TALIABO Kadai,kada1286,traditional,L045a_sula
L045a_sula_888,TALIABO Mange,mang1407,traditional,L045a_sula
L045a_sula_889,TALIABO Mantarara,tali1262,traditional,L045a_sula
L045a_sula_890,TALIABO Other Taliabo Dialects,tali1262,traditional,L045a_sula
L045b_banda_891,Banda Malay,band1353,traditional,L045b_banda
L045b_watubela_892,TEOR-KUR,teor1239,traditional,L045b_watubela
L045b_watubela_893,WATUBELA,watu1247,traditional,L045b_watubela
